segment_id,speaker_id,accent,source_speaker_code,source_speaker_number,source_speaker_sex,half,utt_interval_index,start_seconds,end_seconds,duration_seconds,sentence_raw,sentence_normalized,corpus_role,test_actual_talker,is_actual_test_talker,behavior_item_id,in_experiment_audio,word_interval_count,phone_interval_count,source_wav_relpath,source_textgrid_relpath
B23-SPA-HT2-utt098,B23.SPA.SPA,SPA,SPA,136,M,HT2,98,110.31199999999998,112.08099999999999,1.7690000000000055,THE BALL BROKE THE WINDOW,THE BALL BROKE THE WINDOW,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S2588,true,7,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt100,B23.SPA.SPA,SPA,SPA,136,M,HT2,100,112.47999999999999,114.34999999999998,1.8699999999999903,THERE WAS A BAD TRAIN WRECK,THERE WAS A BAD TRAIN WRECK,training_sentence,,false,,true,7,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt102,B23.SPA.SPA,SPA,SPA,136,M,HT2,102,114.83799999999998,117.14799999999998,2.3100000000000023,THE WAITER BROUGHT THE CREAM,THE WAITER BROUGHT THE CREAM,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S9029,false,8,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt104,B23.SPA.SPA,SPA,SPA,136,M,HT2,104,117.53899999999999,118.99899999999998,1.4599999999999937,THE TEAPOT IS VERY HOT,THE TEAPOT IS VERY HOT,training_sentence,,false,,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt106,B23.SPA.SPA,SPA,SPA,136,M,HT2,106,119.25599999999999,120.69599999999998,1.4399999999999977,THE APPLE PIE IS GOOD,THE APPLE PIE IS GOOD,training_sentence,,false,,true,6,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt108,B23.SPA.SPA,SPA,SPA,136,M,HT2,108,121.18799999999999,122.91699999999999,1.7289999999999992,THE JELLY JAR WAS FULL,THE JELLY JAR WAS FULL,training_sentence,,false,,true,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt110,B23.SPA.SPA,SPA,SPA,136,M,HT2,110,123.47299999999998,125.35299999999998,1.8799999999999955,THE GIRL IS WASHING HER HAIR,THE GIRL IS WASHING HER HAIR,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S8234,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt112,B23.SPA.SPA,SPA,SPA,136,M,HT2,112,125.86499999999998,127.67499999999998,1.8100000000000023,THE GIRL PLAYED WITH THE BABY,THE GIRL PLAYED WITH THE BABY,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S9215,false,8,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt114,B23.SPA.SPA,SPA,SPA,136,M,HT2,114,128.06699999999998,130.29799999999997,2.2309999999999945,THE COW IS MILKED EVERY DAY,THE COW IS MILKED EVERY DAY,training_sentence,,false,,true,8,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt116,B23.SPA.SPA,SPA,SPA,136,M,HT2,116,130.733,132.60299999999998,1.8699999999999761,THEY CALLED AN AMBULANCE,THEY CALLED AN AMBULANCE,training_sentence,,false,,true,5,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt118,B23.SPA.SPA,SPA,SPA,136,M,HT2,118,132.96599999999998,134.42699999999996,1.4609999999999843,THEY ARE DRINKING COFFEE,THEY ARE DRINKING COFFEE,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S1573,false,4,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt120,B23.SPA.SPA,SPA,SPA,136,M,HT2,120,134.72099999999998,136.79099999999997,2.069999999999993,HE CLIMBED UP THE LADDER,HE CLIMBED UP THE LADDER,training_sentence,,false,,true,8,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-TUR-HT1-utt002,B23.TUR.TUR,TUR,TUR,090,F,HT1,2,0.072,1.732,1.66,A BOY FELL FROM A WINDOW,A BOY FELL FROM A WINDOW,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S5527,true,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt004,B23.TUR.TUR,TUR,TUR,090,F,HT1,4,1.837,3.668,1.8310000000000002,THE WIFE HELPED HER HUSBAND,THE WIFE HELPED HER HUSBAND,training_sentence,,false,,true,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt006,B23.TUR.TUR,TUR,TUR,090,F,HT1,6,3.7569999999999997,5.4559999999999995,1.6989999999999998,BIG DOGS CAN BE DANGEROUS,BIG DOGS CAN BE DANGEROUS,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S4862,true,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt008,B23.TUR.TUR,TUR,TUR,090,F,HT1,8,5.526,7.005,1.479,THE SHOES WERE VERY DIRTY,THE SHOES WERE VERY DIRTY,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S6509,false,5,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt010,B23.TUR.TUR,TUR,TUR,090,F,HT1,10,7.126,8.266,1.1399999999999997,THE PLAYER LOST A SHOE,THE PLAYER LOST A SHOE,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S8247,true,5,13,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt012,B23.TUR.TUR,TUR,TUR,090,F,HT1,12,8.382,9.692,1.3100000000000005,SOMEBODY STOLE THE MONEY,SOMEBODY STOLE THE MONEY,training_sentence,,false,,true,4,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt014,B23.TUR.TUR,TUR,TUR,090,F,HT1,14,9.776000000000002,10.925,1.1489999999999991,THE FIRE WAS VERY HOT,THE FIRE WAS VERY HOT,training_sentence,,false,,true,5,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt016,B23.TUR.TUR,TUR,TUR,090,F,HT1,16,11.189,12.930000000000001,1.7410000000000014,SHE'S DRINKING FROM HER OWN CUP,SHE'S DRINKING FROM HER OWN CUP,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S7149,true,7,22,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt018,B23.TUR.TUR,TUR,TUR,090,F,HT1,18,12.973,14.553,1.58,THE PICTURE CAME FROM A BOOK,THE PICTURE CAME FROM A BOOK,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S2227,false,7,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt020,B23.TUR.TUR,TUR,TUR,090,F,HT1,20,14.577,16.236,1.6590000000000007,THE CAR IS GOING TOO FAST,THE CAR IS GOING TOO FAST,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S0754,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt022,B23.TUR.TUR,TUR,TUR,090,F,HT1,22,16.367,17.928,1.561,THE PAINT DRIPPED ON THE GROUND,THE PAINT DRIPPED ON THE GROUND,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S8954,true,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt024,B23.TUR.TUR,TUR,TUR,090,F,HT1,24,18.044000000000004,19.825000000000003,1.7809999999999988,THE TOWEL FELL ON THE FLOOR,THE TOWEL FELL ON THE FLOOR,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S7585,false,7,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt026,B23.TUR.TUR,TUR,TUR,090,F,HT1,26,19.841000000000005,21.120000000000005,1.279,THE FAMILY LIKES FISH,THE FAMILY LIKES FISH,training_sentence,,false,,true,4,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt028,B23.TUR.TUR,TUR,TUR,090,F,HT1,28,21.307000000000002,22.828000000000003,1.5210000000000008,THE BANANAS ARE TOO RIPE,THE BANANAS ARE TOO RIPE,training_sentence,,false,,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt030,B23.TUR.TUR,TUR,TUR,090,F,HT1,30,22.979000000000006,25.179000000000006,2.1999999999999993,HE GREW LOTS OF VEGETABLES,HE GREW LOTS OF VEGETABLES,training_sentence,,false,,true,7,22,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt032,B23.TUR.TUR,TUR,TUR,090,F,HT1,32,25.227000000000007,26.987000000000005,1.759999999999998,SHE ARGUES WITH HER SISTER,SHE ARGUES WITH HER SISTER,training_sentence,,false,,true,5,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt034,B23.TUR.TUR,TUR,TUR,090,F,HT1,34,27.156000000000006,28.706000000000003,1.5499999999999972,THE KITCHEN WINDOW WAS CLEAN,THE KITCHEN WINDOW WAS CLEAN,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S7645,false,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt036,B23.TUR.TUR,TUR,TUR,090,F,HT1,36,28.763000000000005,30.252000000000002,1.4889999999999972,HE HUNG UP HIS RAINCOAT,HE HUNG UP HIS RAINCOAT,training_sentence,,false,,true,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt038,B23.TUR.TUR,TUR,TUR,090,F,HT1,38,30.282000000000004,31.751,1.4689999999999976,THE MAILMAN BROUGHT A LETTER,THE MAILMAN BROUGHT A LETTER,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S9841,true,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt040,B23.TUR.TUR,TUR,TUR,090,F,HT1,40,31.800000000000004,33.069,1.2689999999999984,THE MOTHER HEARD THE BABY,THE MOTHER HEARD THE BABY,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S7540,false,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt042,B23.TUR.TUR,TUR,TUR,090,F,HT1,42,33.225,35.155,1.9299999999999997,SHE FOUND HER PURSE IN THE TRASH,SHE FOUND HER PURSE IN THE TRASH,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S9445,true,7,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt044,B23.TUR.TUR,TUR,TUR,090,F,HT1,44,35.296,36.675000000000004,1.3790000000000049,THE TABLE HAS THREE LEGS,THE TABLE HAS THREE LEGS,training_sentence,,false,,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt046,B23.TUR.TUR,TUR,TUR,090,F,HT1,46,36.864,38.464,1.6000000000000014,THE CHILDREN WAVED AT THE TRAIN,THE CHILDREN WAVED AT THE TRAIN,training_sentence,,false,,true,7,22,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt048,B23.TUR.TUR,TUR,TUR,090,F,HT1,48,38.504999999999995,39.784,1.2790000000000035,HER COAT IS ON A CHAIR,HER COAT IS ON A CHAIR,training_sentence,,false,,true,6,13,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt050,B23.TUR.TUR,TUR,TUR,090,F,HT1,50,39.888,41.617,1.7289999999999992,THE GIRL IS FIXING HER DRESS,THE GIRL IS FIXING HER DRESS,training_sentence,,false,,true,6,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt052,B23.TUR.TUR,TUR,TUR,090,F,HT1,52,41.641,42.84,1.1990000000000052,IT'S TIME TO GO TO BED,IT'S TIME TO GO TO BED,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S5774,true,6,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt054,B23.TUR.TUR,TUR,TUR,090,F,HT1,54,42.992000000000004,44.702000000000005,1.7100000000000009,MOTHER READ THE INSTRUCTIONS,MOTHER READ THE INSTRUCTIONS,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S5714,true,4,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt056,B23.TUR.TUR,TUR,TUR,090,F,HT1,56,44.742000000000004,46.292,1.5499999999999972,THE DOG IS EATING SOME MEAT,THE DOG IS EATING SOME MEAT,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S5292,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt058,B23.TUR.TUR,TUR,TUR,090,F,HT1,58,46.529,47.86900000000001,1.3400000000000034,FATHER FORGOT THE BREAD,FATHER FORGOT THE BREAD,training_sentence,,false,,true,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt060,B23.TUR.TUR,TUR,TUR,090,F,HT1,60,48.044000000000004,49.324000000000005,1.2800000000000011,THE ROAD GOES UP A HILL,THE ROAD GOES UP A HILL,training_sentence,,false,,true,6,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt062,B23.TUR.TUR,TUR,TUR,090,F,HT1,62,49.40700000000001,50.98800000000001,1.580999999999996,THE PAINTER USES A BRUSH,THE PAINTER USES A BRUSH,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S2669,false,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt064,B23.TUR.TUR,TUR,TUR,090,F,HT1,64,51.120000000000005,52.61900000000001,1.4990000000000023,THE FAMILY BOUGHT A HOUSE,THE FAMILY BOUGHT A HOUSE,training_sentence,,false,,true,6,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt066,B23.TUR.TUR,TUR,TUR,090,F,HT1,66,52.70900000000001,54.31900000000001,1.6099999999999994,SWIMMERS CAN HOLD THEIR BREATH,SWIMMERS CAN HOLD THEIR BREATH,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S0812,false,6,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt068,B23.TUR.TUR,TUR,TUR,090,F,HT1,68,54.49000000000001,56.25000000000001,1.759999999999998,SHE CUT THE STEAK WITH HER KNIFE,SHE CUT THE STEAK WITH HER KNIFE,training_sentence,,false,,true,8,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt070,B23.TUR.TUR,TUR,TUR,090,F,HT1,70,56.321000000000005,57.68200000000001,1.3610000000000042,THEY'RE PUSHING AN OLD CAR,THEY'RE PUSHING AN OLD CAR,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S0101,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt072,B23.TUR.TUR,TUR,TUR,090,F,HT1,72,57.721000000000004,59.18000000000001,1.4590000000000032,THE FOOD IS EXPENSIVE,THE FOOD IS EXPENSIVE,training_sentence,,false,,true,4,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt074,B23.TUR.TUR,TUR,TUR,090,F,HT1,74,59.24,60.86900000000001,1.6290000000000049,THE CHILDREN ARE WALKING HOME,THE CHILDREN ARE WALKING HOME,training_sentence,,false,,true,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt076,B23.TUR.TUR,TUR,TUR,090,F,HT1,76,60.955000000000005,62.565000000000005,1.6099999999999994,THEY HAD TWO EMPTY BOTTLES,THEY HAD TWO EMPTY BOTTLES,actual_test,B23.TUR.TUR,true,B23.TUR.TUR.S2368,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt078,B23.TUR.TUR,TUR,TUR,090,F,HT1,78,62.583000000000006,63.95300000000001,1.3700000000000045,MILK COMES IN A CARTON,MILK COMES IN A CARTON,training_sentence,,false,,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt080,B23.TUR.TUR,TUR,TUR,090,F,HT1,80,64.078,65.718,1.6400000000000006,THE DOG SLEEPS IN A BASKET,THE DOG SLEEPS IN A BASKET,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S0195,false,7,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt082,B23.TUR.TUR,TUR,TUR,090,F,HT1,82,65.936,67.595,1.6589999999999918,THE HOUSE HAD NINE BEDROOMS,THE HOUSE HAD NINE BEDROOMS,training_sentence,,false,,true,5,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt084,B23.TUR.TUR,TUR,TUR,090,F,HT1,84,67.705,69.38499999999999,1.6799999999999926,THEY'RE SHOPPING FOR SCHOOL CLOTHES,THEY'RE SHOPPING FOR SCHOOL CLOTHES,training_sentence,,false,,true,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt086,B23.TUR.TUR,TUR,TUR,090,F,HT1,86,69.402,70.74199999999999,1.3399999999999892,THEY'RE PLAYING IN THE PARK,THEY'RE PLAYING IN THE PARK,counterfactual_test,B23.SPA.SPA,false,B23.SPA.SPA.S9275,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt088,B23.TUR.TUR,TUR,TUR,090,F,HT1,88,70.818,72.46799999999999,1.6499999999999915,RAIN IS GOOD FOR TREES,RAIN IS GOOD FOR TREES,training_sentence,,false,,true,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt090,B23.TUR.TUR,TUR,TUR,090,F,HT1,90,72.542,74.191,1.649000000000001,THEY SAT ON A WOODEN BENCH,THEY SAT ON A WOODEN BENCH,training_sentence,,false,,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
B23-TUR-HT1-utt092,B23.TUR.TUR,TUR,TUR,090,F,HT1,92,74.227,76.577,2.3499999999999943,THE CHILD DRANK SOME FRESH MILK,THE CHILD DRANK SOME FRESH MILK,training_sentence,,false,,true,10,26,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_090_F_TUR_ENG_HT1.TextGrid
